id,date,time,daily_open,daily_high,daily_low,daily_close,daily_volume,spread,prev_day_signal,prev_day_return,daily_high_max_30d,daily_high_min_30d,daily_low_max_30d,daily_low_min_30d,daily_high_max_100d,daily_high_min_100d,daily_low_max_100d,daily_low_min_100d,momentum_10d,trend_slope_30d,high_10d,low_10d,distance_from_high_10d,distance_from_low_10d,high_20d,low_20d,distance_from_high_20d,distance_from_low_20d,high_30d,low_30d,distance_from_high_30d,distance_from_low_30d,high_50d,low_50d,distance_from_high_50d,distance_from_low_50d,high_100d,low_100d,distance_from_high_100d,distance_from_low_100d,pivot_point,fib_23_6,consecutive_bull_days,consecutive_bear_days,reversal_prob_3d,pascal_reversal_signal,z_score_10d,bb_upper,bb_lower,bb_position,atr_14,volatility_regime,holloway_bull_count_max_10d,daily_direction,day_outcome_lag1,day_outcome_lag2,day_outcome_lag3,day_outcome_lag4,day_outcome_lag5,day_outcome_lag6,day_outcome_lag7,day_outcome_lag8,day_outcome_lag9,day_outcome_lag10
777,2002-12-24,00:00:00,1.0265,1.0328,1.0253,1.0303,0,50,,0.000194855806703087,1.0335,0.9941,1.0253,0.986,1.0335,0.973,1.0253,0.9608,0.02252878126240576,0.0010525472747496848,1.0335,1.0059,-0.0030962747943880905,0.024256884382145318,1.0335,0.986,-0.0030962747943880905,0.04492900608519271,1.0335,0.986,-0.0030962747943880905,0.04492900608519271,1.0335,0.9687,-0.0030962747943880905,0.06359037885826364,1.0335,0.9608,-0.0030962747943880905,0.07233555370524564,1.0294666666666668,1.03103,3,0,0,0,0.9766106639752522,1.0399203613851078,0.9842096386148927,0.6546315839620479,0.007999999999999967,low,3.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0
778,2002-12-25,00:00:00,1.0303,1.0329,1.0281,1.0321,0,50,,0.003701899659035668,1.0335,0.9941,1.0281,0.986,1.0335,0.973,1.0281,0.9608,0.023299623240135015,0.0012022914349276712,1.0335,1.0074,-0.0013546202225448163,0.024518562636489917,1.0335,0.986,-0.0013546202225448163,0.04675456389452336,1.0335,0.986,-0.0013546202225448163,0.04675456389452336,1.0335,0.9687,-0.0013546202225448163,0.06544853927944669,1.0335,0.9608,-0.0013546202225448163,0.07420899250624483,1.0310333333333332,1.0317672,4,0,0,0,1.4419464134943136,1.0414532626403006,0.9868167373596994,0.657618662611396,0.00794285714285711,low,4.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0
779,2002-12-26,00:00:00,1.0325,1.0383,1.0316,1.0368,0,50,,0.0017470639619527883,1.0383,0.9941,1.0316,0.986,1.0383,0.973,1.0316,0.9608,0.018167534125503204,0.0013408676307007585,1.0383,1.0166,-0.0014446691707599507,0.01987015542002754,1.0383,0.986,-0.0014446691707599507,0.05152129817444215,1.0383,0.986,-0.0014446691707599507,0.05152129817444215,1.0383,0.9687,-0.0014446691707599507,0.07030040260142452,1.0383,0.9608,-0.0014446691707599507,0.07910074937552035,1.0355666666666667,1.0367188,5,0,0,0,2.0979938902476007,1.0436207153217818,0.9889592846782186,0.7504377038099836,0.007485714285714254,low,5.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
780,2002-12-27,00:00:00,1.0366,1.0447,1.0359,1.0443,0,50,,0.0041646489104116835,1.0447,0.9941,1.0359,0.986,1.0447,0.973,1.0359,0.9608,0.019625073227885093,0.0015525917686318143,1.0447,1.0194,-0.000382885038767068,0.02442613301942311,1.0447,0.986,-0.000382885038767068,0.05912778904665316,1.0447,0.986,-0.000382885038767068,0.05912778904665316,1.0447,0.9687,-0.000382885038767068,0.07804273768968721,1.0447,0.9608,-0.000382885038767068,0.08690674437968361,1.0416333333333334,1.0426232,6,0,0,0,2.2497200839036755,1.046722159994304,0.9909078400056961,0.9132064707406715,0.007728571428571386,low,6.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
781,2002-12-30,00:00:00,1.0419,1.0495,1.0406,1.0476,0,50,,0.0074281304263941195,1.0495,0.9941,1.0406,0.986,1.0495,0.973,1.0406,0.9608,0.02474811699109858,0.0017668075639599298,1.0495,1.0207,-0.0018103858980467009,0.02635446262368977,1.0495,0.9951,-0.0018103858980467009,0.05275851673198684,1.0495,0.986,-0.0018103858980467009,0.06247464503042607,1.0495,0.972,-0.0018103858980467009,0.07777777777777789,1.0495,0.9608,-0.0018103858980467009,0.09034138218151551,1.0459,1.0473996,7,0,0,0,1.9406963678447622,1.050074205820185,0.992625794179815,0.9138633544984001,0.007864285714285688,low,7.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
782,2002-12-31,00:00:00,1.0476,1.0507,1.0454,1.0489,0,50,,0.005470774546501689,1.0507,0.9941,1.0454,0.986,1.0507,0.973,1.0454,0.9608,0.021125389408099826,0.0019303003337040878,1.0507,1.0207,-0.0017131436185400437,0.02762809836386794,1.0507,0.9962,-0.0017131436185400437,0.05290102389078495,1.0507,0.986,-0.0017131436185400437,0.06379310344827582,1.0507,0.9724,-0.0017131436185400437,0.07867132867132856,1.0507,0.9608,-0.0017131436185400437,0.09169442131557032,1.0483333333333331,1.0494492,8,0,0,0,1.5745269116634282,1.0527095637808959,0.9952304362191039,0.8674452863173429,0.007928571428571396,low,8.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
783,2003-01-01,00:00:00,1.0492,1.0503,1.0467,1.048,0,50,,0.0012409316533026349,1.0507,0.9941,1.0467,0.986,1.0507,0.973,1.0467,0.9608,0.01905873201089081,0.00205317018909896,1.0507,1.0207,-0.00256971542780996,0.02674635054374459,1.0507,0.997,-0.00256971542780996,0.051153460381143476,1.0507,0.986,-0.00256971542780996,0.0628803245436106,1.0507,0.9724,-0.00256971542780996,0.07774578362813657,1.0507,0.9608,-0.00256971542780996,0.09075770191507083,1.0483333333333333,1.0494504,0,1,1,1,1.1796321069682307,1.0548906867427401,0.9977093132572599,0.7589883879414632,0.0073142857142856855,low,8.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0
784,2003-01-02,00:00:00,1.0479,1.05,1.0335,1.0366,0,50,,-0.001143728555089485,1.0507,0.9941,1.0467,0.986,1.0507,0.973,1.0467,0.9608,0.009249342809853012,0.002091279199110088,1.0507,1.0218,-0.013419625011896832,0.014484243491877005,1.0507,0.9998,-0.013419625011896832,0.0368073614722944,1.0507,0.986,-0.013419625011896832,0.05131845841784988,1.0507,0.9725,-0.013419625011896832,0.06591259640102821,1.0507,0.9608,-0.013419625011896832,0.0788925895087427,1.0400333333333334,1.046106,0,2,0,0,-0.14387251872865417,1.0542602843690276,1.0019697156309726,0.32453269796976175,0.007807142857142822,low,8.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0
785,2003-01-03,00:00:00,1.0362,1.044,1.034,1.0428,0,50,,-0.010783471705315462,1.0507,0.9941,1.0467,0.986,1.0507,0.973,1.0467,0.9608,0.01498929336188426,0.002115595105672946,1.0507,1.0218,-0.007518796992481221,0.02055196711685252,1.0507,1.0059,-0.007518796992481221,0.036683566954965635,1.0507,0.986,-0.007518796992481221,0.05760649087221092,1.0507,0.9725,-0.007518796992481221,0.07228791773778911,1.0507,0.9608,-0.007518796992481221,0.08534554537885092,1.0402666666666667,1.0416400000000001,1,0,0,0,0.4229634635960792,1.0551160236338981,1.004483976366102,0.5135087434933573,0.008114285714285694,low,8.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0
786,2003-01-06,00:00:00,1.042,1.0497,1.0416,1.0447,0,50,,0.006369426751592355,1.0507,0.9941,1.0467,0.986,1.0507,0.973,1.0467,0.9608,0.017631015000974193,0.0020958843159065467,1.0507,1.0253,-0.0057104787284667415,0.018921291329366877,1.0507,1.0059,-0.0057104787284667415,0.038572422706034344,1.0507,0.986,-0.0057104787284667415,0.0595334685598377,1.0507,0.9805,-0.0057104787284667415,0.06547679755226916,1.0507,0.9608,-0.0057104787284667415,0.08732306411323894,1.0453333333333334,1.0477884000000002,2,0,0,0,0.515164383634173,1.0559933101952952,1.0069866898047048,0.5391108121965305,0.007792857142857109,low,8.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
787,2003-01-07,00:00:00,1.0444,1.0457,1.0395,1.0405,0,50,,0.0025911708253358867,1.0507,0.9945,1.0467,0.986,1.0507,0.973,1.0467,0.9608,0.00990002911773269,0.0020392880978864956,1.0507,1.0281,-0.00970781383839344,0.012061083552183606,1.0507,1.0059,-0.00970781383839344,0.03439705736156672,1.0507,0.986,-0.00970781383839344,0.05527383367139959,1.0507,0.9815,-0.00970781383839344,0.06011207335710641,1.0507,0.9608,-0.00970781383839344,0.08295170691090757,1.0419,1.0442368000000002,0,1,0,0,-0.30790420020525294,1.0551793834594176,1.0110906165405826,0.3340986913723264,0.00777142857142854,low,8.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
788,2003-01-08,00:00:00,1.0409,1.0536,1.0359,1.0501,0,50,,-0.0037342014553810587,1.0536,0.9959,1.0467,0.986,1.0536,0.973,1.0467,0.9608,0.017440170526111798,0.0020031145717463866,1.0536,1.0316,-0.0033219438116932976,0.017933307483520705,1.0536,1.0074,-0.0033219438116932976,0.04238634107603728,1.0536,0.986,-0.0033219438116932976,0.06501014198782966,1.0536,0.9835,-0.0033219438116932976,0.06771733604473817,1.0536,0.9608,-0.0033219438116932976,0.09294338051623652,1.0465333333333333,1.0494228,1,0,0,0,1.2535060605784658,1.0552521555727077,1.0151678444272922,0.7429340223933986,0.00843571428571426,normal,8.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0
789,2003-01-09,00:00:00,1.0499,1.0543,1.0453,1.0488,0,50,,0.008838505139783015,1.0543,0.9959,1.0467,0.986,1.0543,0.973,1.0467,0.9608,0.011574074074074181,0.0019528142380422502,1.0543,1.0335,-0.005216731480603301,0.014804063860667507,1.0543,1.0166,-0.005216731480603301,0.031674208144796386,1.0543,0.986,-0.005216731480603301,0.06369168356997969,1.0543,0.986,-0.005216731480603301,0.06369168356997969,1.0543,0.9608,-0.005216731480603301,0.09159034138218149,1.0494666666666665,1.052176,0,1,0,0,0.8284644117435043,1.0559854025932096,1.0174845974067903,0.6267401065947408,0.008807142857142838,normal,8.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
790,2003-01-10,00:00:00,1.0488,1.0588,1.0473,1.0573,0,50,,-0.0010477188303649188,1.0588,0.9985,1.0473,0.986,1.0588,0.973,1.0473,0.9608,0.012448530115866996,0.0019335261401557077,1.0588,1.0335,-0.001416698148847806,0.02302854378326059,1.0588,1.0194,-0.001416698148847806,0.03717873258779657,1.0588,0.986,-0.001416698148847806,0.07231237322515205,1.0588,0.986,-0.001416698148847806,0.07231237322515205,1.0588,0.9608,-0.001416698148847806,0.10043713572023305,1.0544666666666664,1.0560859999999999,1,0,0,0,1.8810298893153763,1.0587615901247598,1.01801840987524,0.9282534625887205,0.008899999999999988,normal,8.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
791,2003-01-13,00:00:00,1.0579,1.0586,1.0526,1.054,0,50,,0.008104500381388213,1.0588,1.0002,1.0526,0.9951,1.0588,0.973,1.0526,0.9608,0.006109201985490698,0.0018860734149054315,1.0588,1.0335,-0.004533434076312727,0.0198355104015481,1.0588,1.0207,-0.004533434076312727,0.032624669344567564,1.0588,0.9951,-0.004533434076312727,0.05919003115264804,1.0588,0.986,-0.004533434076312727,0.06896551724137938,1.0588,0.9608,-0.004533434076312727,0.09700249791840139,1.0550666666666668,1.057184,0,1,0,0,1.1021847381466283,1.0600054899170368,1.0199445100829634,0.7001825396137008,0.008792857142857142,normal,8.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0
792,2003-01-14,00:00:00,1.054,1.06,1.0535,1.0556,0,50,,-0.0036865488231402344,1.06,1.0026,1.0535,0.9962,1.06,0.973,1.0535,0.9608,0.006387644198684539,0.001820778642936564,1.06,1.0335,-0.004150943396226377,0.021383647798742144,1.06,1.0207,-0.004150943396226377,0.03419222102478706,1.06,0.9962,-0.004150943396226377,0.059626581007829874,1.06,0.986,-0.004150943396226377,0.07058823529411776,1.06,0.9608,-0.004150943396226377,0.09866777685262293,1.0563666666666667,1.0584660000000001,1,0,0,0,1.1508628993196255,1.061637786889492,1.0211522131105082,0.7017314056515861,0.008914285714285717,normal,2.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
793,2003-01-15,00:00:00,1.0555,1.0595,1.0502,1.0553,0,50,,0.0015180265654648473,1.06,1.0026,1.0535,0.997,1.06,0.973,1.0535,0.9608,0.006965648854961648,0.0017610456062291027,1.06,1.0335,-0.0044339622641510834,0.021093372036768088,1.06,1.0207,-0.0044339622641510834,0.03389830508474573,1.06,0.997,-0.0044339622641510834,0.058475426278836416,1.06,0.986,-0.0044339622641510834,0.07028397565922913,1.06,0.9608,-0.0044339622641510834,0.0983555370524562,1.055,1.0573052,0,1,0,0,0.9418949737502239,1.0629218469761614,1.0225581530238381,0.6223414235820112,0.009100000000000013,normal,2.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0
794,2003-01-16,00:00:00,1.0553,1.0629,1.0542,1.0613,0,50,,-0.00018948365703475023,1.0629,1.0103,1.0542,0.9998,1.0629,0.973,1.0542,0.9608,0.02382789890025072,0.001708453837597328,1.0629,1.034,-0.0015053156458745376,0.02640232108317203,1.0629,1.0218,-0.0015053156458745376,0.038657271481698834,1.0629,0.9998,-0.0015053156458745376,0.06151230246049198,1.0629,0.986,-0.0015053156458745376,0.07636916835699789,1.0629,0.9608,-0.0015053156458745376,0.10460033305578677,1.0594666666666666,1.0608468,1,0,0,0,1.5068620715240515,1.0648465425346858,1.0240534574653144,0.8261203655092493,0.009092857142857156,normal,2.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
795,2003-01-17,00:00:00,1.0613,1.0682,1.0604,1.0673,0,50,,0.005685587036861506,1.0682,1.0103,1.0604,1.0059,1.0682,0.973,1.0604,0.9608,0.023494438051399946,0.0017281201334816269,1.0682,1.0359,-0.0008425388504026614,0.030311806158895522,1.0682,1.0218,-0.0008425388504026614,0.04452926208651387,1.0682,1.0059,-0.0008425388504026614,0.06103986479769351,1.0682,0.986,-0.0008425388504026614,0.08245436105476667,1.0682,0.9608,-0.0008425388504026614,0.11084512905911732,1.0653,1.0663592,2,0,0,0,1.7606542793579696,1.067610560407636,1.0252794395923641,0.9853270413359282,0.009014285714285721,normal,2.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
796,2003-01-20,00:00:00,1.0658,1.0692,1.0632,1.0691,0,50,,0.005653443889569454,1.0692,1.0103,1.0632,1.0059,1.0692,0.973,1.0632,0.9608,0.023355987364793718,0.001745917686318115,1.0692,1.0359,-9.352787130563879e-05,0.03204942562023351,1.0692,1.0253,-9.352787130563879e-05,0.042719204135374854,1.0692,1.0059,-9.352787130563879e-05,0.06282930708817966,1.0692,0.986,-9.352787130563879e-05,0.08427991886409732,1.0692,0.9608,-9.352787130563879e-05,0.11271856786011653,1.0671666666666664,1.0677839999999998,3,0,0,0,1.5372480114784748,1.0698798544044241,1.0272601455955759,0.9634040030012418,0.009064285714285731,normal,3.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0
797,2003-01-21,00:00:00,1.0684,1.0736,1.0631,1.0725,0,50,,0.003096265715893942,1.0736,1.0103,1.0632,1.0059,1.0736,0.973,1.0632,0.9608,0.030754444978375872,0.001736996662958818,1.0736,1.0359,-0.0010245901639345202,0.03533159571387196,1.0736,1.0281,-0.0010245901639345202,0.04318646046104464,1.0736,1.0059,-0.0010245901639345202,0.06620936474798687,1.0736,0.986,-0.0010245901639345202,0.08772819472616634,1.0736,0.9608,-0.0010245901639345202,0.11625728559533724,1.0697333333333334,1.0711220000000001,4,0,0,0,1.6448181140182134,1.0727174418230934,1.0286425581769063,0.9901330283718099,0.009557142857142884,normal,4.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0
798,2003-01-22,00:00:00,1.0723,1.0745,1.0683,1.0728,0,50,,0.0038375140396855745,1.0745,1.0196,1.0683,1.0074,1.0745,0.973,1.0683,0.9608,0.021616988858203845,0.0017080311457174312,1.0745,1.0453,-0.0015821312238250673,0.026308236869798222,1.0745,1.0316,-0.0015821312238250673,0.03993796044978664,1.0745,1.0074,-0.0015821312238250673,0.06491959499702193,1.0745,0.986,-0.0015821312238250673,0.08803245436105475,1.0745,0.9608,-0.0015821312238250673,0.11656952539550373,1.0718666666666667,1.0730368000000001,5,0,0,0,1.3430261191740442,1.0750431059606604,1.0303868940393393,0.8995388653139029,0.0088214285714286,normal,5.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0
799,2003-01-23,00:00:00,1.0727,1.078,1.0705,1.0746,0,50,,0.0004662874195653366,1.078,1.0251,1.0705,1.0166,1.078,0.973,1.0705,0.9608,0.024599542334096114,0.001729010011123447,1.078,1.0473,-0.003153988868274647,0.02606702950444009,1.078,1.0335,-0.003153988868274647,0.03976777939042082,1.078,1.0166,-0.003153988868274647,0.057052921503049435,1.078,0.986,-0.003153988868274647,0.08985801217038542,1.078,0.9608,-0.003153988868274647,0.11844296419650292,1.074366666666667,1.07623,6,0,0,0,1.3035324078923642,1.0776487090399278,1.0315612909600722,0.8676988195631117,0.008642857142857174,normal,6.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0
800,2003-01-24,00:00:00,1.0745,1.0857,1.074,1.0831,0,50,,0.0017712314719866562,1.0857,1.0251,1.074,1.0194,1.0857,0.973,1.074,0.9608,0.024401778114064188,0.0018204671857619294,1.0857,1.0502,-0.0023947683522153058,0.031327366215958795,1.0857,1.0335,-0.0023947683522153058,0.047992259313013895,1.0857,1.0194,-0.0023947683522153058,0.06248773788503027,1.0857,0.986,-0.0023947683522153058,0.09847870182555778,1.0857,0.9608,-0.0023947683522153058,0.12728975853455451,1.0809333333333333,1.0829388000000002,7,0,0,0,1.7001885027628196,1.0823083337986792,1.030781666201321,1.0307283667858615,0.008900000000000035,normal,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0
801,2003-01-27,00:00:00,1.0839,1.091,1.0782,1.0847,0,50,,0.008003722661703128,1.091,1.0278,1.0782,1.0207,1.091,0.973,1.0782,0.9608,0.029127134724857617,0.0018829365962180124,1.091,1.0502,-0.0057745187901008,0.03285088554561034,1.091,1.0335,-0.0057745187901008,0.04954039671020794,1.091,1.0207,-0.0057745187901008,0.06270206720877834,1.091,0.986,-0.0057745187901008,0.10010141987829616,1.091,0.9608,-0.0057745187901008,0.12895503746877604,1.0846333333333333,1.0879792,8,0,0,0,1.4834347602894855,1.086671912786947,1.030128087213053,0.9302518463445008,0.009371428571428602,normal,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0
802,2003-01-28,00:00:00,1.0846,1.085,1.0782,1.0821,0,50,,0.0007380754682164703,1.091,1.0278,1.0782,1.0207,1.091,0.973,1.0782,0.9608,0.0251042061386888,0.0019346607341490453,1.091,1.0502,-0.008157653528872509,0.030375166634926717,1.091,1.0335,-0.008157653528872509,0.04702467343976775,1.091,1.0207,-0.008157653528872509,0.06015479572842179,1.091,0.986,-0.008157653528872509,0.09746450304259642,1.091,0.9608,-0.008157653528872509,0.1262489592006662,1.0817666666666665,1.0833952,0,1,1,1,1.0305133874244292,1.0898416898888021,1.0302783101111979,0.740052003168398,0.008592857142857164,normal,8.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0
803,2003-01-29,00:00:00,1.0825,1.0901,1.0808,1.0826,0,50,,-0.0023049972340032365,1.091,1.0278,1.0808,1.0207,1.091,0.973,1.0808,0.9608,0.025869421017720162,0.001973459399332572,1.091,1.0542,-0.007699358386801066,0.0269398596091823,1.091,1.0335,-0.007699358386801066,0.04750846637639083,1.091,1.0207,-0.007699358386801066,0.06064465562849032,1.091,0.986,-0.007699358386801066,0.0979716024340771,1.091,0.9608,-0.007699358386801066,0.12676935886761034,1.0845,1.0879052,1,0,0,0,0.9614280116744324,1.0926231946891345,1.030956805310865,0.6749219318623336,0.008614285714285732,normal,8.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
804,2003-01-30,00:00:00,1.0827,1.0841,1.0728,1.0822,0,50,,9.237875288681252e-05,1.091,1.0278,1.0808,1.0218,1.091,0.973,1.0808,0.9608,0.019692829548666912,0.001976596218019994,1.091,1.0604,-0.008065994500458222,0.020558279894379517,1.091,1.034,-0.008065994500458222,0.04661508704061897,1.091,1.0218,-0.008065994500458222,0.05911137208847133,1.091,0.986,-0.008065994500458222,0.09756592292089256,1.091,0.9608,-0.008065994500458222,0.12635303913405502,1.0797,1.0814332,0,1,0,0,0.7838837743090533,1.0937837997357818,1.034356200264218,0.6101541893349164,0.00860000000000002,normal,8.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
805,2003-01-31,00:00:00,1.0823,1.0834,1.0722,1.0771,0,50,,-0.0004618084418582802,1.091,1.032,1.0808,1.0218,1.091,0.973,1.0808,0.9608,0.009182048158905776,0.0019243826473859657,1.091,1.0631,-0.012740604949587557,0.013169033957294716,1.091,1.0359,-0.012740604949587557,0.03977217878173559,1.091,1.0218,-0.012740604949587557,0.05412018007437845,1.091,0.986,-0.012740604949587557,0.092393509127789,1.091,0.9608,-0.012740604949587557,0.12104496253122395,1.0775666666666666,1.0807567999999999,0,2,0,0,-0.17718686587650634,1.0942634886500464,1.0373065113499536,0.39731741883234034,0.008971428571428583,normal,8.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
806,2003-02-03,00:00:00,1.0789,1.0802,1.0691,1.0788,0,50,,-0.004804582832856008,1.091,1.0328,1.0808,1.0253,1.091,0.9745,1.0808,0.9608,0.009073052099897172,0.0018555061179087434,1.091,1.0631,-0.011182401466544445,0.014768130937823393,1.091,1.0359,-0.011182401466544445,0.04141326382855482,1.091,1.0253,-0.011182401466544445,0.052179849800058395,1.091,0.986,-0.011182401466544445,0.09411764705882353,1.091,0.9608,-0.011182401466544445,0.1228143213988343,1.0760333333333334,1.0775804,0,3,0,0,-0.05502446699959137,1.094708561778032,1.040271438221968,0.4155252462164586,0.009300000000000022,normal,8.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
807,2003-02-04,00:00:00,1.0788,1.0908,1.0765,1.089,0,50,,-9.268699601450159e-05,1.091,1.0329,1.0808,1.0281,1.091,0.9745,1.0808,0.9685,0.01538461538461533,0.0018547274749721799,1.091,1.0683,-0.0018331805682859777,0.019376579612468352,1.091,1.0359,-0.0018331805682859777,0.051259774109469955,1.091,1.0281,-0.0018331805682859777,0.05923548292967606,1.091,0.986,-0.0018331805682859777,0.1044624746450304,1.091,0.9685,-0.0018331805682859777,0.12441920495611765,1.0854333333333333,1.0874252,1,0,1,1,1.6995098877623727,1.095608109868957,1.044221890131043,0.7428061201829375,0.009657142857142873,normal,8.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0
808,2003-02-05,00:00:00,1.0887,1.0938,1.0736,1.0788,0,50,,0.009454949944382562,1.0938,1.0383,1.0808,1.0316,1.0938,0.9745,1.0808,0.9687,0.005592841163311046,0.0017744382647385622,1.0938,1.0691,-0.013713658804169065,0.00907305209989715,1.0938,1.0453,-0.013713658804169065,0.032048215823208735,1.0938,1.0316,-0.013713658804169065,0.045754168282279864,1.0938,0.986,-0.013713658804169065,0.09411764705882353,1.0938,0.9687,-0.013713658804169065,0.11365747909569524,1.0820666666666667,1.0890328,0,1,0,0,-0.6078105654621612,1.0955455628816397,1.0471544371183603,0.3079076824348454,0.010478571428571448,normal,8.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0
809,2003-02-06,00:00:00,1.0786,1.0865,1.0762,1.0834,0,50,,-0.00909341416368148,1.0938,1.044,1.0808,1.0335,1.0938,0.9745,1.0808,0.9687,0.008189093616229215,0.0017354616240266786,1.0938,1.0691,-0.009508136770890643,0.013375736600879226,1.0938,1.0473,-0.009508136770890643,0.034469588465578176,1.0938,1.0335,-0.009508136770890643,0.04828253507498774,1.0938,0.986,-0.009508136770890643,0.09878296146044618,1.0938,0.9687,-0.009508136770890643,0.11840611128316292,1.0820333333333334,1.0840692,1,0,0,0,0.3588303218663283,1.0953586751945121,1.0508013248054875,0.46322321442698994,0.010657142857142874,normal,8.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
810,2003-02-07,00:00:00,1.0834,1.0841,1.0729,1.0821,0,50,,0.004450213239384215,1.0938,1.044,1.0808,1.0335,1.0938,0.9745,1.0808,0.9687,-0.0009232757824760851,0.0017190878754170993,1.0938,1.0691,-0.010696653867251821,0.012159760546253973,1.0938,1.0502,-0.010696653867251821,0.030375166634926717,1.0938,1.0335,-0.010696653867251821,0.04702467343976775,1.0938,0.986,-0.010696653867251821,0.09746450304259642,1.0938,0.9687,-0.010696653867251821,0.11706410653453087,1.0797,1.0814568,0,1,0,0,0.005909220751961777,1.0956406694869083,1.0529993305130916,0.36490409646250777,0.011028571428571452,normal,8.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0
