date,dtwexbgs,exy,dxy_exy_ratio,exy_dxy_ratio,dxy_exy_spread,dxy_exy_momentum,exy_dxy_momentum
2006-01-11,99.871,82.40626287597857,1.211934585,0.8251270426447975,17.464737124021426,0.009136201472813799,-0.00905348699162678
2006-01-12,100.0643,83.09098462816785,1.2042738505,0.8303759145686108,16.973315371832157,-0.002303652019737701,0.0023089710856425416
2006-01-13,99.9675,82.62414277451872,1.2099066525,0.8265100435093277,17.343357225481284,-0.0016171487767656645,0.0016197681829013266
2006-01-16,99.9715,82.62414277451872,1.2099550645000001,0.8264769736826867,17.34735722548129,-0.003102488859818231,0.0031121442526926835
2006-01-17,100.2447,82.82945415389712,1.2102542631,0.8262726523586496,17.415245846102877,-0.00398200354096645,0.003997923285646188
2006-01-18,100.4085,82.76090374906894,1.2132359055,0.8242420088843967,17.64759625093106,0.0038654327048415205,-0.003850548668088316
2006-01-19,100.1862,82.57638315441783,1.2132548820000002,0.8242291169284575,17.609816845582174,0.004323258103278826,-0.004304647998935707
2006-01-20,99.9017,82.63779852904719,1.2089104717,0.8271911141556869,17.263901470952817,-0.002495277663851825,0.002501519649960038
2006-01-23,99.3783,81.45975887911372,1.2199680108,0.8196936240518677,17.918541120886275,0.013032052712498965,-0.012864403132757829
2006-01-24,99.3434,81.3868316106454,1.2206323558,0.8192474951596724,17.9565683893546,0.008864901501151268,-0.008787005562350791
2006-01-25,99.348,81.61932745674176,1.217211696,0.8215497791273277,17.72867254325824,0.005997438841250258,-0.005961684006033363
2006-01-26,99.4798,81.77283506419167,1.2165384742,0.8220044176223884,17.70696493580833,0.005192471773578733,-0.005165649285471585
2006-01-27,99.6433,82.44023083264632,1.2086732290000002,0.8273534781831425,17.203069167353675,-0.0037607496442494392,0.003774946272099289
